Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 01:38:03.834000,RIC,3,0 days 00:01:19.595000,62.0,2.0,,,0 days 00:00:22.912000,0 days 00:00:29.806000,0 days 00:00:26.877000,0 days 01:37:07.166000,0 days 01:37:36.972000,0 days 01:38:03.849000,,257.0,278.0,302.0,False,MEDIUM,29.0,True,Red Bull Racing,0 days 01:36:44.239000,2018-05-13 14:42:51.063,1,5.0,False,,False,True,17.0,50.1,1001.6,False,32.3,64,2.2
0 days 01:39:23.701000,RIC,3,0 days 00:01:19.867000,63.0,2.0,,,0 days 00:00:22.844000,0 days 00:00:29.994000,0 days 00:00:27.029000,0 days 01:38:26.693000,0 days 01:38:56.687000,0 days 01:39:23.716000,,262.0,288.0,304.0,False,MEDIUM,30.0,True,Red Bull Racing,0 days 01:38:03.834000,2018-05-13 14:44:10.658,1,5.0,False,,False,True,17.1,49.6,1001.6,False,31.6,65,2.3
0 days 01:40:42.161000,RIC,3,0 days 00:01:18.460000,64.0,2.0,,,0 days 00:00:22.186000,0 days 00:00:29.486000,0 days 00:00:26.788000,0 days 01:39:45.902000,0 days 01:40:15.388000,0 days 01:40:42.176000,279.0,281.0,275.0,326.0,False,MEDIUM,31.0,True,Red Bull Racing,0 days 01:39:23.701000,2018-05-13 14:45:30.525,1,5.0,False,,False,True,17.0,49.5,1001.6,False,30.9,90,2.3
0 days 01:42:02.747000,RIC,3,0 days 00:01:20.586000,65.0,2.0,,,0 days 00:00:23.184000,0 days 00:00:30.166000,0 days 00:00:27.236000,0 days 01:41:05.360000,0 days 01:41:35.526000,0 days 01:42:02.762000,275.0,253.0,275.0,297.0,False,MEDIUM,32.0,True,Red Bull Racing,0 days 01:40:42.161000,2018-05-13 14:46:48.985,1,5.0,False,,False,True,16.9,49.5,1001.5,False,30.7,99,2.3
0 days 00:21:48.065000,OCO,31,0 days 00:01:28.685000,7.0,1.0,,,0 days 00:00:24.953000,0 days 00:00:33.604000,0 days 00:00:30.128000,0 days 00:20:44.333000,0 days 00:21:17.937000,0 days 00:21:48.065000,217.0,231.0,279.0,322.0,True,SOFT,6.0,True,Force India,0 days 00:20:19.380000,2018-05-13 13:26:26.204,1,11.0,False,,False,True,16.7,51.5,1001.3,False,36.6,37,0.9
0 days 00:23:14.028000,OCO,31,0 days 00:01:25.963000,8.0,1.0,,,0 days 00:00:24.418000,0 days 00:00:32.433000,0 days 00:00:29.112000,0 days 00:22:12.483000,0 days 00:22:44.916000,0 days 00:23:14.028000,237.0,243.0,279.0,318.0,True,SOFT,7.0,True,Force India,0 days 00:21:48.065000,2018-05-13 13:27:54.889,1,11.0,False,,False,True,16.3,50.9,1001.4,False,36.7,52,1.0
0 days 01:06:34.055000,OCO,31,,39.0,2.0,,,,,,,,,,,,,,MEDIUM,10.0,True,Force India,0 days 01:05:54.027000,,12,,False,,True,False,15.9,51.7,1001.6,False,32.2,27,1.1
0 days 00:21:41.985000,VER,33,0 days 00:01:25.139000,7.0,1.0,,,0 days 00:00:24.272000,0 days 00:00:32.056000,0 days 00:00:28.811000,0 days 00:20:41.145000,0 days 00:21:13.201000,0 days 00:21:42.012000,237.0,236.0,275.0,317.0,True,SOFT,9.0,False,Red Bull Racing,0 days 00:20:16.846000,2018-05-13 13:26:23.670,1,5.0,False,,False,True,16.7,51.5,1001.3,False,36.6,37,0.9
0 days 00:23:05.696000,VER,33,0 days 00:01:23.711000,8.0,1.0,,,0 days 00:00:23.854000,0 days 00:00:31.546000,0 days 00:00:28.311000,0 days 00:22:05.866000,0 days 00:22:37.412000,0 days 00:23:05.723000,255.0,245.0,275.0,297.0,True,SOFT,10.0,False,Red Bull Racing,0 days 00:21:41.985000,2018-05-13 13:27:48.809,1,5.0,False,,False,True,16.3,50.9,1001.4,False,36.7,52,1.0
0 days 00:43:39.992000,VER,33,0 days 00:01:21.909000,23.0,1.0,,,0 days 00:00:23.262000,0 days 00:00:30.855000,0 days 00:00:27.792000,0 days 00:42:41.372000,0 days 00:43:12.227000,0 days 00:43:40.019000,264.0,261.0,277.0,307.0,False,SOFT,25.0,False,Red Bull Racing,0 days 00:42:18.083000,2018-05-13 13:48:24.907,1,3.0,False,,False,True,15.7,52.8,1001.5,False,29.7,57,2.5
0 days 01:35:01.625000,VER,33,0 days 00:01:19.707000,60.0,2.0,,,0 days 00:00:22.817000,0 days 00:00:29.873000,0 days 00:00:27.017000,0 days 01:34:04.762000,0 days 01:34:34.635000,0 days 01:35:01.652000,,266.0,277.0,,False,MEDIUM,26.0,True,Red Bull Racing,0 days 01:33:41.918000,2018-05-13 14:39:48.742,1,3.0,False,,False,True,16.7,50.4,1001.5,False,32.4,279,2.2
0 days 01:36:21.182000,VER,33,0 days 00:01:19.557000,61.0,2.0,,,0 days 00:00:22.711000,0 days 00:00:29.760000,0 days 00:00:27.086000,0 days 01:35:24.363000,0 days 01:35:54.123000,0 days 01:36:21.209000,274.0,268.0,280.0,304.0,False,MEDIUM,27.0,True,Red Bull Racing,0 days 01:35:01.625000,2018-05-13 14:41:08.449,1,3.0,False,,False,True,16.8,50.2,1001.4,False,32.3,76,1.8
0 days 01:37:40.604000,VER,33,0 days 00:01:19.422000,62.0,2.0,,,0 days 00:00:22.702000,0 days 00:00:29.776000,0 days 00:00:26.944000,0 days 01:36:43.911000,0 days 01:37:13.687000,0 days 01:37:40.631000,273.0,265.0,279.0,,True,MEDIUM,28.0,True,Red Bull Racing,0 days 01:36:21.182000,2018-05-13 14:42:28.006,1,3.0,False,,False,True,17.0,49.1,1001.5,False,32.4,52,2.4
0 days 01:39:00.058000,VER,33,0 days 00:01:19.454000,63.0,2.0,,,0 days 00:00:22.765000,0 days 00:00:29.817000,0 days 00:00:26.872000,0 days 01:38:03.396000,0 days 01:38:33.213000,0 days 01:39:00.085000,268.0,264.0,281.0,,False,MEDIUM,29.0,True,Red Bull Racing,0 days 01:37:40.604000,2018-05-13 14:43:47.428,1,3.0,False,,False,True,17.1,49.6,1001.6,False,31.6,65,2.3
0 days 01:40:19.844000,VER,33,0 days 00:01:19.786000,64.0,2.0,,,0 days 00:00:22.728000,0 days 00:00:30.179000,0 days 00:00:26.879000,0 days 01:39:22.813000,0 days 01:39:52.992000,0 days 01:40:19.871000,269.0,256.0,279.0,,False,MEDIUM,30.0,True,Red Bull Racing,0 days 01:39:00.058000,2018-05-13 14:45:06.882,1,3.0,False,,False,True,17.0,49.5,1001.6,False,30.9,90,2.3
0 days 01:41:40.038000,VER,33,0 days 00:01:20.194000,65.0,2.0,,,0 days 00:00:22.789000,0 days 00:00:30.325000,0 days 00:00:27.080000,0 days 01:40:42.660000,0 days 01:41:12.985000,0 days 01:41:40.065000,262.0,249.0,279.0,302.0,False,MEDIUM,31.0,True,Red Bull Racing,0 days 01:40:19.844000,2018-05-13 14:46:26.668,1,3.0,False,,False,True,16.9,49.5,1001.5,False,30.7,99,2.3
0 days 00:21:53.828000,SIR,35,0 days 00:01:29.102000,7.0,2.0,,,0 days 00:00:25.514000,0 days 00:00:33.724000,0 days 00:00:29.864000,0 days 00:20:50.244000,0 days 00:21:23.968000,0 days 00:21:53.832000,240.0,225.0,277.0,314.0,True,MEDIUM,3.0,True,Williams,0 days 00:20:24.726000,2018-05-13 13:26:31.550,1,16.0,False,,False,True,16.7,51.5,1001.3,False,36.6,37,0.9
0 days 00:23:20.300000,SIR,35,0 days 00:01:26.472000,8.0,2.0,,,0 days 00:00:24.412000,0 days 00:00:32.613000,0 days 00:00:29.447000,0 days 00:22:18.244000,0 days 00:22:50.857000,0 days 00:23:20.304000,244.0,244.0,276.0,310.0,True,MEDIUM,4.0,True,Williams,0 days 00:21:53.828000,2018-05-13 13:28:00.652,1,16.0,False,,False,True,16.3,50.9,1001.4,False,36.7,52,1.0
0 days 00:43:07.242000,SIR,35,0 days 00:01:23.907000,22.0,2.0,,,0 days 00:00:23.485000,0 days 00:00:31.568000,0 days 00:00:28.854000,0 days 00:42:06.824000,0 days 00:42:38.392000,0 days 00:43:07.246000,263.0,268.0,279.0,312.0,True,MEDIUM,18.0,True,Williams,0 days 00:41:43.335000,2018-05-13 13:47:50.159,1,13.0,False,,False,True,15.7,52.8,1001.5,False,29.7,57,2.5
0 days 01:05:57.876000,SIR,35,0 days 00:01:22.756000,38.0,3.0,,,0 days 00:00:23.383000,0 days 00:00:30.996000,0 days 00:00:28.377000,0 days 01:04:58.507000,0 days 01:05:29.503000,0 days 01:05:57.880000,274.0,272.0,278.0,,True,MEDIUM,16.0,False,Williams,0 days 01:04:35.120000,2018-05-13 14:10:41.944,1,16.0,False,,False,True,15.9,51.7,1001.6,False,32.2,27,1.1
0 days 01:34:15.529000,SIR,35,0 days 00:01:22.680000,57.0,4.0,,,0 days 00:00:23.368000,0 days 00:00:31.001000,0 days 00:00:28.311000,0 days 01:33:16.221000,0 days 01:33:47.222000,0 days 01:34:15.533000,271.0,275.0,279.0,,True,SUPERSOFT,16.0,True,Williams,0 days 01:32:52.849000,2018-05-13 14:38:59.673,1,14.0,False,,False,True,16.9,49.5,1001.6,False,32.9,64,2.5
0 days 01:35:38.218000,SIR,35,0 days 00:01:22.689000,58.0,4.0,,,0 days 00:00:23.428000,0 days 00:00:30.999000,0 days 00:00:28.262000,0 days 01:34:38.961000,0 days 01:35:09.960000,0 days 01:35:38.222000,,272.0,279.0,,False,SUPERSOFT,17.0,True,Williams,0 days 01:34:15.529000,2018-05-13 14:40:22.353,1,14.0,False,,False,True,16.7,50.4,1001.5,False,32.4,279,2.2
0 days 01:37:06.564000,SIR,35,0 days 00:01:28.346000,59.0,4.0,,,0 days 00:00:25.822000,0 days 00:00:31.848000,0 days 00:00:30.676000,0 days 01:36:04.044000,0 days 01:36:35.892000,0 days 01:37:06.568000,254.0,270.0,289.0,260.0,False,SUPERSOFT,18.0,True,Williams,0 days 01:35:38.218000,2018-05-13 14:41:45.042,1,14.0,False,,False,True,17.0,49.1,1001.5,False,32.4,52,2.4
0 days 01:38:31.002000,SIR,35,0 days 00:01:24.438000,60.0,4.0,,,0 days 00:00:23.935000,0 days 00:00:31.659000,0 days 00:00:28.844000,0 days 01:37:30.503000,0 days 01:38:02.162000,0 days 01:38:31.006000,256.0,263.0,281.0,330.0,False,SUPERSOFT,19.0,True,Williams,0 days 01:37:06.564000,2018-05-13 14:43:13.388,1,14.0,False,,False,True,17.0,50.1,1001.6,False,32.3,64,2.2
0 days 01:39:53.704000,SIR,35,0 days 00:01:22.702000,61.0,4.0,,,0 days 00:00:23.343000,0 days 00:00:30.886000,0 days 00:00:28.473000,0 days 01:38:54.349000,0 days 01:39:25.235000,0 days 01:39:53.708000,272.0,276.0,283.0,312.0,False,SUPERSOFT,20.0,True,Williams,0 days 01:38:31.002000,2018-05-13 14:44:37.826,1,14.0,False,,False,True,17.1,49.6,1001.6,False,31.6,65,2.3
0 days 01:41:18.483000,SIR,35,0 days 00:01:24.779000,62.0,4.0,,,0 days 00:00:24.774000,0 days 00:00:31.372000,0 days 00:00:28.633000,0 days 01:40:18.482000,0 days 01:40:49.854000,0 days 01:41:18.487000,256.0,268.0,281.0,287.0,False,SUPERSOFT,21.0,True,Williams,0 days 01:39:53.704000,2018-05-13 14:46:00.528,1,14.0,False,,False,True,16.9,49.5,1001.5,False,30.7,99,2.3
0 days 01:42:41.806000,SIR,35,0 days 00:01:23.323000,63.0,4.0,,,0 days 00:00:23.415000,0 days 00:00:31.324000,0 days 00:00:28.584000,0 days 01:41:41.902000,0 days 01:42:13.226000,0 days 01:42:41.810000,267.0,266.0,281.0,311.0,False,SUPERSOFT,22.0,True,Williams,0 days 01:41:18.483000,2018-05-13 14:47:25.307,1,14.0,False,,False,True,16.9,49.5,1001.5,False,30.7,99,2.3
0 days 00:21:37.251000,HAM,44,0 days 00:01:22.990000,7.0,1.0,,,0 days 00:00:23.882000,0 days 00:00:31.102000,0 days 00:00:28.006000,0 days 00:20:38.155000,0 days 00:21:09.257000,0 days 00:21:37.263000,265.0,268.0,275.0,298.0,True,SOFT,8.0,False,Mercedes,0 days 00:20:14.261000,2018-05-13 13:26:21.085,1,1.0,False,,False,True,16.7,51.5,1001.3,False,36.6,37,0.9
0 days 00:22:58.882000,HAM,44,0 days 00:01:21.631000,8.0,1.0,,,0 days 00:00:23.229000,0 days 00:00:30.687000,0 days 00:00:27.715000,0 days 00:22:00.492000,0 days 00:22:31.179000,0 days 00:22:58.894000,271.0,261.0,276.0,300.0,True,SOFT,9.0,False,Mercedes,0 days 00:21:37.251000,2018-05-13 13:27:44.075,1,1.0,False,,False,True,16.3,50.9,1001.4,False,36.7,52,1.0
0 days 00:43:21.141000,HAM,44,0 days 00:01:21.045000,23.0,1.0,,,0 days 00:00:22.833000,0 days 00:00:30.557000,0 days 00:00:27.655000,0 days 00:42:22.941000,0 days 00:42:53.498000,0 days 00:43:21.153000,280.0,271.0,280.0,309.0,False,SOFT,24.0,False,Mercedes,0 days 00:42:00.096000,2018-05-13 13:48:06.920,1,1.0,False,,False,True,15.7,52.8,1001.5,False,29.7,57,2.5
0 days 01:06:40.193000,HAM,44,0 days 00:01:20.507000,40.0,2.0,,,0 days 00:00:22.860000,0 days 00:00:30.344000,0 days 00:00:27.303000,0 days 01:05:42.558000,0 days 01:06:12.902000,0 days 01:06:40.205000,277.0,275.0,279.0,304.0,False,MEDIUM,15.0,True,Mercedes,0 days 01:05:19.686000,2018-05-13 14:11:26.510,12,1.0,False,,False,True,15.9,51.7,1001.6,False,32.2,27,1.1
0 days 01:34:35.972000,HAM,44,0 days 00:01:21.819000,60.0,2.0,,,0 days 00:00:23.659000,0 days 00:00:30.209000,0 days 00:00:27.951000,0 days 01:33:37.824000,0 days 01:34:08.033000,0 days 01:34:35.984000,279.0,282.0,280.0,312.0,False,MEDIUM,35.0,True,Mercedes,0 days 01:33:14.153000,2018-05-13 14:39:20.977,1,1.0,False,,False,True,16.9,49.5,1001.6,False,32.9,64,2.5
0 days 01:35:56.442000,HAM,44,0 days 00:01:20.470000,61.0,2.0,,,0 days 00:00:22.848000,0 days 00:00:30.533000,0 days 00:00:27.089000,0 days 01:34:58.832000,0 days 01:35:29.365000,0 days 01:35:56.454000,276.0,277.0,279.0,,False,MEDIUM,36.0,True,Mercedes,0 days 01:34:35.972000,2018-05-13 14:40:42.796,1,1.0,False,,False,True,16.8,50.2,1001.4,False,32.3,76,1.8
0 days 01:37:15.594000,HAM,44,0 days 00:01:19.152000,62.0,2.0,,,0 days 00:00:22.689000,0 days 00:00:29.598000,0 days 00:00:26.865000,0 days 01:36:19.143000,0 days 01:36:48.741000,0 days 01:37:15.606000,280.0,280.0,281.0,307.0,True,MEDIUM,37.0,True,Mercedes,0 days 01:35:56.442000,2018-05-13 14:42:03.266,1,1.0,False,,False,True,17.0,49.1,1001.5,False,32.4,52,2.4
