Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 03:41:02.028000,LEC,16,0 days 00:01:16.489000,49.0,4.0,,,0 days 00:00:20.152000,0 days 00:00:35.931000,0 days 00:00:20.406000,0 days 03:40:05.725000,0 days 03:40:41.656000,0 days 03:41:02.062000,208.0,190.0,258.0,281.0,False,HARD,28.0,False,Ferrari,0 days 03:39:45.539000,2022-05-29 15:40:45.560,1,4.0,False,,False,True,22.5,69.0,1003.2,False,29.6,0,1.5
0 days 03:42:19.550000,LEC,16,0 days 00:01:17.522000,50.0,4.0,,,0 days 00:00:20.277000,0 days 00:00:36.437000,0 days 00:00:20.808000,0 days 03:41:22.339000,0 days 03:41:58.776000,0 days 03:42:19.584000,205.0,182.0,258.0,281.0,False,HARD,29.0,False,Ferrari,0 days 03:41:02.028000,2022-05-29 15:42:02.049,1,4.0,False,,False,True,22.6,69.0,1003.2,False,29.7,195,0.8
0 days 03:43:36.323000,LEC,16,0 days 00:01:16.773000,51.0,4.0,,,0 days 00:00:20.305000,0 days 00:00:35.987000,0 days 00:00:20.481000,0 days 03:42:39.889000,0 days 03:43:15.876000,0 days 03:43:36.357000,204.0,192.0,259.0,282.0,False,HARD,30.0,False,Ferrari,0 days 03:42:19.550000,2022-05-29 15:43:19.571,1,4.0,False,,False,True,22.6,68.0,1003.2,False,29.5,200,1.2
0 days 03:44:53.134000,LEC,16,0 days 00:01:16.811000,52.0,4.0,,,0 days 00:00:20.113000,0 days 00:00:36.174000,0 days 00:00:20.524000,0 days 03:43:56.470000,0 days 03:44:32.644000,0 days 03:44:53.168000,203.0,188.0,259.0,282.0,False,HARD,31.0,False,Ferrari,0 days 03:43:36.323000,2022-05-29 15:44:36.344,1,4.0,False,,False,True,22.6,68.0,1003.2,False,29.5,185,1.2
0 days 03:46:10.269000,LEC,16,0 days 00:01:17.135000,53.0,4.0,,,0 days 00:00:20.190000,0 days 00:00:36.270000,0 days 00:00:20.675000,0 days 03:45:13.358000,0 days 03:45:49.628000,0 days 03:46:10.303000,200.0,188.0,259.0,283.0,False,HARD,32.0,False,Ferrari,0 days 03:44:53.134000,2022-05-29 15:45:53.155,1,4.0,False,,False,True,22.6,68.0,1003.2,False,29.2,300,1.7
0 days 03:47:27.978000,LEC,16,0 days 00:01:17.709000,54.0,4.0,,,0 days 00:00:20.396000,0 days 00:00:36.613000,0 days 00:00:20.700000,0 days 03:46:30.699000,0 days 03:47:07.312000,0 days 03:47:28.012000,195.0,189.0,259.0,284.0,False,HARD,33.0,False,Ferrari,0 days 03:46:10.269000,2022-05-29 15:47:10.290,1,4.0,False,,False,True,22.4,64.0,1003.4,False,29.2,121,1.0
0 days 03:48:45.918000,LEC,16,0 days 00:01:17.940000,55.0,4.0,,,0 days 00:00:20.477000,0 days 00:00:36.746000,0 days 00:00:20.717000,0 days 03:47:48.489000,0 days 03:48:25.235000,0 days 03:48:45.952000,197.0,188.0,267.0,284.0,False,HARD,34.0,False,Ferrari,0 days 03:47:27.978000,2022-05-29 15:48:27.999,1,4.0,False,,False,True,22.4,66.0,1003.2,False,29.2,183,0.6
0 days 03:50:04.540000,LEC,16,0 days 00:01:18.622000,56.0,4.0,,,0 days 00:00:20.557000,0 days 00:00:37.014000,0 days 00:00:21.051000,0 days 03:49:06.509000,0 days 03:49:43.523000,0 days 03:50:04.574000,196.0,189.0,266.0,284.0,False,HARD,35.0,False,Ferrari,0 days 03:48:45.918000,2022-05-29 15:49:45.939,12,4.0,False,,False,True,22.5,67.0,1003.2,False,29.1,134,0.8
0 days 03:51:23.600000,LEC,16,0 days 00:01:19.060000,57.0,4.0,,,0 days 00:00:21.299000,0 days 00:00:36.932000,0 days 00:00:20.829000,0 days 03:50:25.873000,0 days 03:51:02.805000,0 days 03:51:23.634000,191.0,186.0,267.0,283.0,False,HARD,36.0,False,Ferrari,0 days 03:50:04.540000,2022-05-29 15:51:04.561,21,4.0,False,,False,True,22.4,66.0,1003.4,False,29.1,187,1.2
0 days 03:52:42.552000,LEC,16,0 days 00:01:18.952000,58.0,4.0,,,0 days 00:00:20.629000,0 days 00:00:37.323000,0 days 00:00:21,0 days 03:51:44.263000,0 days 03:52:21.586000,0 days 03:52:42.586000,195.0,184.0,267.0,283.0,False,HARD,37.0,False,Ferrari,0 days 03:51:23.600000,2022-05-29 15:52:23.621,1,4.0,False,,False,True,22.5,66.0,1003.2,False,29.1,104,0.5
0 days 03:54:01.576000,LEC,16,0 days 00:01:19.024000,59.0,4.0,,,0 days 00:00:20.630000,0 days 00:00:37.550000,0 days 00:00:20.844000,0 days 03:53:03.216000,0 days 03:53:40.766000,0 days 03:54:01.610000,194.0,189.0,267.0,283.0,False,HARD,38.0,False,Ferrari,0 days 03:52:42.552000,2022-05-29 15:53:42.573,1,4.0,False,,False,True,22.4,66.0,1003.2,False,29.1,168,0.6
0 days 03:55:20.254000,LEC,16,0 days 00:01:18.678000,60.0,4.0,,,0 days 00:00:20.599000,0 days 00:00:37.101000,0 days 00:00:20.978000,0 days 03:54:22.209000,0 days 03:54:59.310000,0 days 03:55:20.288000,,189.0,268.0,283.0,False,HARD,39.0,False,Ferrari,0 days 03:54:01.576000,2022-05-29 15:55:01.597,12,4.0,False,,False,True,22.4,67.0,1003.2,False,29.5,87,0.8
0 days 03:56:39.086000,LEC,16,0 days 00:01:18.832000,61.0,4.0,,,0 days 00:00:20.554000,0 days 00:00:37.307000,0 days 00:00:20.971000,0 days 03:55:40.842000,0 days 03:56:18.149000,0 days 03:56:39.120000,,189.0,268.0,282.0,False,HARD,40.0,False,Ferrari,0 days 03:55:20.254000,2022-05-29 15:56:20.275,1,4.0,False,,False,True,22.3,65.0,1003.2,False,29.1,199,0.4
0 days 03:57:57.625000,LEC,16,0 days 00:01:18.539000,62.0,4.0,,,0 days 00:00:21.350000,0 days 00:00:36.606000,0 days 00:00:20.583000,0 days 03:57:00.470000,0 days 03:57:37.076000,0 days 03:57:57.659000,201.0,190.0,267.0,282.0,False,HARD,41.0,False,Ferrari,0 days 03:56:39.086000,2022-05-29 15:57:39.107,1,4.0,False,,False,True,22.3,65.0,1003.4,False,29.1,173,1.1
0 days 03:59:15.354000,LEC,16,0 days 00:01:17.729000,63.0,4.0,,,0 days 00:00:20.362000,0 days 00:00:36.635000,0 days 00:00:20.732000,0 days 03:58:18.021000,0 days 03:58:54.656000,0 days 03:59:15.388000,,187.0,267.0,282.0,False,HARD,42.0,False,Ferrari,0 days 03:57:57.625000,2022-05-29 15:58:57.646,1,4.0,False,,False,True,22.2,65.0,1003.2,False,29.1,0,0.8
0 days 02:13:13.569000,STR,18,0 days 00:01:43.171000,4.0,4.0,,,0 days 00:00:28.518000,0 days 00:00:47.433000,0 days 00:00:27.220000,0 days 02:11:58.939000,0 days 02:12:46.372000,0 days 02:13:13.592000,133.0,132.0,236.0,244.0,True,HARD,3.0,False,Aston Martin,0 days 02:11:30.398000,2022-05-29 14:12:30.419,1,19.0,False,,False,True,21.4,83.0,1003.0,False,28.6,103,0.8
0 days 02:14:55.532000,STR,18,0 days 00:01:41.963000,5.0,4.0,,,0 days 00:00:27.723000,0 days 00:00:47.081000,0 days 00:00:27.159000,0 days 02:13:41.315000,0 days 02:14:28.396000,0 days 02:14:55.555000,132.0,132.0,239.0,237.0,True,HARD,4.0,False,Aston Martin,0 days 02:13:13.569000,2022-05-29 14:14:13.590,12,19.0,False,,False,True,21.6,83.0,1003.0,False,28.5,127,0.6
0 days 02:16:36.826000,STR,18,0 days 00:01:41.294000,6.0,4.0,,,0 days 00:00:27.307000,0 days 00:00:46.728000,0 days 00:00:27.259000,0 days 02:15:22.862000,0 days 02:16:09.590000,0 days 02:16:36.849000,144.0,133.0,239.0,246.0,True,HARD,5.0,False,Aston Martin,0 days 02:14:55.532000,2022-05-29 14:15:55.553,1,19.0,False,,False,True,21.5,82.0,1003.0,False,28.4,298,0.6
0 days 02:34:23.079000,STR,18,0 days 00:01:35.247000,17.0,5.0,,,0 days 00:00:25.648000,0 days 00:00:43.529000,0 days 00:00:26.070000,0 days 02:33:13.503000,0 days 02:33:57.032000,0 days 02:34:23.102000,141.0,148.0,249.0,247.0,True,HARD,11.0,False,Aston Martin,0 days 02:32:47.832000,2022-05-29 14:33:47.853,12,18.0,False,,False,True,22.1,76.0,1003.2,False,26.9,0,0.8
0 days 03:17:29.165000,STR,18,0 days 00:01:24.515000,31.0,5.0,,,0 days 00:00:22.801000,0 days 00:00:39.300000,0 days 00:00:22.414000,0 days 03:16:27.474000,0 days 03:17:06.774000,0 days 03:17:29.188000,173.0,165.0,256.0,267.0,True,HARD,25.0,False,Aston Martin,0 days 03:16:04.650000,2022-05-29 15:17:04.671,1,14.0,False,,False,True,21.9,73.0,1003.2,False,28.0,0,0.3
0 days 03:19:07.102000,STR,18,0 days 00:01:37.937000,32.0,5.0,,,0 days 00:00:23.023000,0 days 00:00:51.204000,0 days 00:00:23.710000,0 days 03:17:52.211000,0 days 03:18:43.415000,0 days 03:19:07.125000,115.0,154.0,260.0,235.0,False,HARD,26.0,False,Aston Martin,0 days 03:17:29.165000,2022-05-29 15:18:29.186,1,14.0,False,,False,True,21.9,74.0,1003.2,False,28.0,323,0.6
0 days 03:20:31.707000,STR,18,0 days 00:01:24.605000,33.0,5.0,,,0 days 00:00:22.714000,0 days 00:00:39.001000,0 days 00:00:22.890000,0 days 03:19:29.839000,0 days 03:20:08.840000,0 days 03:20:31.730000,166.0,169.0,261.0,280.0,False,HARD,27.0,False,Aston Martin,0 days 03:19:07.102000,2022-05-29 15:20:07.123,1,14.0,False,,False,True,21.9,73.0,1003.2,False,28.5,0,0.6
0 days 03:21:54.411000,STR,18,0 days 00:01:22.704000,34.0,5.0,,,0 days 00:00:22.492000,0 days 00:00:38.010000,0 days 00:00:22.202000,0 days 03:20:54.222000,0 days 03:21:32.232000,0 days 03:21:54.434000,,177.0,261.0,281.0,True,HARD,28.0,False,Aston Martin,0 days 03:20:31.707000,2022-05-29 15:21:31.728,1,14.0,False,,False,True,22.0,73.0,1003.2,False,28.6,186,0.4
0 days 03:23:16.774000,STR,18,0 days 00:01:22.363000,35.0,5.0,,,0 days 00:00:22.010000,0 days 00:00:38.149000,0 days 00:00:22.204000,0 days 03:22:16.444000,0 days 03:22:54.593000,0 days 03:23:16.797000,173.0,174.0,262.0,282.0,True,HARD,29.0,False,Aston Martin,0 days 03:21:54.411000,2022-05-29 15:22:54.432,1,14.0,False,,False,True,22.0,73.0,1003.2,False,28.8,257,1.0
0 days 03:24:39.038000,STR,18,0 days 00:01:22.264000,36.0,5.0,,,0 days 00:00:21.956000,0 days 00:00:38.334000,0 days 00:00:21.974000,0 days 03:23:38.753000,0 days 03:24:17.087000,0 days 03:24:39.061000,,175.0,262.0,280.0,True,HARD,30.0,False,Aston Martin,0 days 03:23:16.774000,2022-05-29 15:24:16.795,1,14.0,False,,False,True,22.2,72.0,1003.0,False,28.9,86,0.6
0 days 03:26:00.779000,STR,18,0 days 00:01:21.741000,37.0,5.0,,,0 days 00:00:22.192000,0 days 00:00:37.712000,0 days 00:00:21.837000,0 days 03:25:01.253000,0 days 03:25:38.965000,0 days 03:26:00.802000,172.0,175.0,262.0,283.0,True,HARD,31.0,False,Aston Martin,0 days 03:24:39.038000,2022-05-29 15:25:39.059,1,14.0,False,,False,True,22.3,71.0,1003.2,False,28.9,239,0.5
0 days 03:28:43.001000,STR,18,0 days 00:01:20.557000,39.0,5.0,,,0 days 00:00:21.784000,0 days 00:00:37.395000,0 days 00:00:21.378000,0 days 03:27:44.251000,0 days 03:28:21.646000,0 days 03:28:43.024000,183.0,176.0,271.0,282.0,True,HARD,33.0,False,Aston Martin,0 days 03:27:22.444000,2022-05-29 15:28:22.465,1,14.0,False,,False,True,22.4,70.0,1003.2,False,28.8,0,0.6
0 days 03:30:03.223000,STR,18,0 days 00:01:20.222000,40.0,5.0,,,0 days 00:00:21.644000,0 days 00:00:37.290000,0 days 00:00:21.288000,0 days 03:29:04.668000,0 days 03:29:41.958000,0 days 03:30:03.246000,180.0,179.0,270.0,281.0,True,HARD,34.0,False,Aston Martin,0 days 03:28:43.001000,2022-05-29 15:29:43.022,1,14.0,False,,False,True,22.3,70.0,1003.2,False,28.8,55,0.6
0 days 03:31:23.211000,STR,18,0 days 00:01:19.988000,41.0,5.0,,,0 days 00:00:21.627000,0 days 00:00:37.401000,0 days 00:00:20.960000,0 days 03:30:24.873000,0 days 03:31:02.274000,0 days 03:31:23.234000,176.0,181.0,271.0,283.0,True,HARD,35.0,False,Aston Martin,0 days 03:30:03.223000,2022-05-29 15:31:03.244,1,14.0,False,,False,True,22.3,71.0,1003.0,False,28.7,300,0.4
0 days 03:32:43.039000,STR,18,0 days 00:01:19.828000,42.0,5.0,,,0 days 00:00:21.715000,0 days 00:00:37.135000,0 days 00:00:20.978000,0 days 03:31:44.949000,0 days 03:32:22.084000,0 days 03:32:43.062000,183.0,180.0,272.0,281.0,True,HARD,36.0,False,Aston Martin,0 days 03:31:23.211000,2022-05-29 15:32:23.232,1,14.0,False,,False,True,22.5,71.0,1003.2,False,29.1,146,0.6
0 days 03:34:02.605000,STR,18,0 days 00:01:19.566000,43.0,5.0,,,0 days 00:00:21.592000,0 days 00:00:37.008000,0 days 00:00:20.966000,0 days 03:33:04.654000,0 days 03:33:41.662000,0 days 03:34:02.628000,181.0,182.0,269.0,284.0,True,HARD,37.0,False,Aston Martin,0 days 03:32:43.039000,2022-05-29 15:33:43.060,1,14.0,False,,False,True,22.5,71.0,1003.2,False,29.4,178,0.8
0 days 03:35:22.015000,STR,18,0 days 00:01:19.410000,44.0,5.0,,,0 days 00:00:21.279000,0 days 00:00:37.138000,0 days 00:00:20.993000,0 days 03:34:23.907000,0 days 03:35:01.045000,0 days 03:35:22.038000,178.0,181.0,270.0,281.0,True,HARD,38.0,False,Aston Martin,0 days 03:34:02.605000,2022-05-29 15:35:02.626,1,14.0,False,,False,True,22.6,70.0,1003.2,False,29.4,201,0.8
0 days 03:36:41.545000,STR,18,0 days 00:01:19.530000,45.0,5.0,,,0 days 00:00:21.336000,0 days 00:00:37.094000,0 days 00:00:21.100000,0 days 03:35:43.374000,0 days 03:36:20.468000,0 days 03:36:41.568000,180.0,183.0,271.0,281.0,False,HARD,39.0,False,Aston Martin,0 days 03:35:22.015000,2022-05-29 15:36:22.036,1,14.0,False,,False,True,22.4,69.0,1003.2,False,29.0,189,1.0
0 days 03:38:01.149000,STR,18,0 days 00:01:19.604000,46.0,5.0,,,0 days 00:00:21.536000,0 days 00:00:37.074000,0 days 00:00:20.994000,0 days 03:37:03.104000,0 days 03:37:40.178000,0 days 03:38:01.172000,179.0,183.0,268.0,282.0,False,HARD,40.0,False,Aston Martin,0 days 03:36:41.545000,2022-05-29 15:37:41.566,1,14.0,False,,False,True,22.3,70.0,1003.2,False,28.7,170,0.6
0 days 03:39:20.917000,STR,18,0 days 00:01:19.768000,47.0,5.0,,,0 days 00:00:21.136000,0 days 00:00:37.344000,0 days 00:00:21.288000,0 days 03:38:22.308000,0 days 03:38:59.652000,0 days 03:39:20.940000,181.0,178.0,268.0,282.0,False,HARD,41.0,False,Aston Martin,0 days 03:38:01.149000,2022-05-29 15:39:01.170,1,14.0,False,,False,True,22.4,71.0,1003.2,False,29.0,183,1.2
0 days 03:40:40.018000,STR,18,0 days 00:01:19.101000,48.0,5.0,,,0 days 00:00:21.258000,0 days 00:00:36.958000,0 days 00:00:20.885000,0 days 03:39:42.198000,0 days 03:40:19.156000,0 days 03:40:40.041000,182.0,181.0,268.0,282.0,True,HARD,42.0,False,Aston Martin,0 days 03:39:20.917000,2022-05-29 15:40:20.938,1,14.0,False,,False,True,22.5,69.0,1003.2,False,29.6,0,1.5
0 days 03:41:59.200000,STR,18,0 days 00:01:19.182000,49.0,5.0,,,0 days 00:00:21.148000,0 days 00:00:37.080000,0 days 00:00:20.954000,0 days 03:41:01.189000,0 days 03:41:38.269000,0 days 03:41:59.223000,186.0,183.0,267.0,283.0,False,HARD,43.0,False,Aston Martin,0 days 03:40:40.018000,2022-05-29 15:41:40.039,1,14.0,False,,False,True,22.6,69.0,1003.2,False,29.7,195,0.8
0 days 03:43:17.624000,STR,18,0 days 00:01:18.424000,50.0,5.0,,,0 days 00:00:20.960000,0 days 00:00:36.687000,0 days 00:00:20.777000,0 days 03:42:20.183000,0 days 03:42:56.870000,0 days 03:43:17.647000,187.0,185.0,261.0,282.0,True,HARD,44.0,False,Aston Martin,0 days 03:41:59.200000,2022-05-29 15:42:59.221,1,14.0,False,,False,True,22.5,68.0,1003.2,False,29.8,211,1.5
0 days 03:44:35.913000,STR,18,0 days 00:01:18.289000,51.0,5.0,,,0 days 00:00:20.850000,0 days 00:00:36.504000,0 days 00:00:20.935000,0 days 03:43:38.497000,0 days 03:44:15.001000,0 days 03:44:35.936000,191.0,185.0,261.0,282.0,True,HARD,45.0,False,Aston Martin,0 days 03:43:17.624000,2022-05-29 15:44:17.645,1,14.0,False,,False,True,22.6,68.0,1003.2,False,29.5,185,1.2
0 days 03:45:54.222000,STR,18,0 days 00:01:18.309000,52.0,5.0,,,0 days 00:00:20.738000,0 days 00:00:36.770000,0 days 00:00:20.801000,0 days 03:44:56.674000,0 days 03:45:33.444000,0 days 03:45:54.245000,184.0,186.0,268.0,283.0,False,HARD,46.0,False,Aston Martin,0 days 03:44:35.913000,2022-05-29 15:45:35.934,1,14.0,False,,False,True,22.6,68.0,1003.2,False,29.2,300,1.7
0 days 03:47:12.279000,STR,18,0 days 00:01:18.057000,53.0,5.0,,,0 days 00:00:20.764000,0 days 00:00:36.566000,0 days 00:00:20.727000,0 days 03:46:15.009000,0 days 03:46:51.575000,0 days 03:47:12.302000,189.0,186.0,262.0,283.0,True,HARD,47.0,False,Aston Martin,0 days 03:45:54.222000,2022-05-29 15:46:54.243,1,14.0,False,,False,True,22.5,67.0,1003.2,False,29.2,296,1.1
0 days 03:48:30.323000,STR,18,0 days 00:01:18.044000,54.0,5.0,,,0 days 00:00:20.701000,0 days 00:00:36.555000,0 days 00:00:20.788000,0 days 03:47:33.003000,0 days 03:48:09.558000,0 days 03:48:30.346000,197.0,185.0,262.0,283.0,True,HARD,48.0,False,Aston Martin,0 days 03:47:12.279000,2022-05-29 15:48:12.300,1,14.0,False,,False,True,22.4,66.0,1003.2,False,29.2,183,0.6
0 days 03:49:48.154000,STR,18,0 days 00:01:17.831000,55.0,5.0,,,0 days 00:00:20.721000,0 days 00:00:36.336000,0 days 00:00:20.774000,0 days 03:48:51.067000,0 days 03:49:27.403000,0 days 03:49:48.177000,193.0,185.0,261.0,282.0,True,HARD,49.0,False,Aston Martin,0 days 03:48:30.323000,2022-05-29 15:49:30.344,1,14.0,False,,False,True,22.5,67.0,1003.2,False,29.1,134,0.8
0 days 03:51:05.826000,STR,18,0 days 00:01:17.672000,56.0,5.0,,,0 days 00:00:20.601000,0 days 00:00:36.378000,0 days 00:00:20.693000,0 days 03:50:08.778000,0 days 03:50:45.156000,0 days 03:51:05.849000,194.0,188.0,261.0,283.0,True,HARD,50.0,False,Aston Martin,0 days 03:49:48.154000,2022-05-29 15:50:48.175,12,14.0,False,,False,True,22.3,67.0,1003.2,False,29.1,340,0.4
0 days 03:52:23.675000,STR,18,0 days 00:01:17.849000,57.0,5.0,,,0 days 00:00:20.667000,0 days 00:00:36.451000,0 days 00:00:20.731000,0 days 03:51:26.516000,0 days 03:52:02.967000,0 days 03:52:23.698000,197.0,187.0,262.0,283.0,False,HARD,51.0,False,Aston Martin,0 days 03:51:05.826000,2022-05-29 15:52:05.847,1,14.0,False,,False,True,22.5,66.0,1003.2,False,29.1,104,0.5
0 days 03:53:41.699000,STR,18,0 days 00:01:18.024000,58.0,5.0,,,0 days 00:00:20.577000,0 days 00:00:36.499000,0 days 00:00:20.948000,0 days 03:52:44.275000,0 days 03:53:20.774000,0 days 03:53:41.722000,195.0,188.0,261.0,283.0,False,HARD,52.0,False,Aston Martin,0 days 03:52:23.675000,2022-05-29 15:53:23.696,1,14.0,False,,False,True,22.4,66.0,1003.2,False,29.1,168,0.6
0 days 03:54:59.666000,STR,18,0 days 00:01:17.967000,59.0,5.0,,,0 days 00:00:20.572000,0 days 00:00:36.520000,0 days 00:00:20.875000,0 days 03:54:02.294000,0 days 03:54:38.814000,0 days 03:54:59.689000,193.0,188.0,262.0,282.0,False,HARD,53.0,False,Aston Martin,0 days 03:53:41.699000,2022-05-29 15:54:41.720,12,14.0,False,,False,True,22.4,67.0,1003.2,False,29.5,87,0.8
0 days 03:56:17.804000,STR,18,0 days 00:01:18.138000,60.0,5.0,,,0 days 00:00:20.681000,0 days 00:00:36.671000,0 days 00:00:20.786000,0 days 03:55:20.370000,0 days 03:55:57.041000,0 days 03:56:17.827000,192.0,186.0,262.0,282.0,False,HARD,54.0,False,Aston Martin,0 days 03:54:59.666000,2022-05-29 15:55:59.687,1,14.0,False,,False,True,22.4,65.0,1003.2,False,29.3,0,0.6
0 days 03:57:35.900000,STR,18,0 days 00:01:18.096000,61.0,5.0,,,0 days 00:00:20.592000,0 days 00:00:36.624000,0 days 00:00:20.880000,0 days 03:56:38.419000,0 days 03:57:15.043000,0 days 03:57:35.923000,196.0,186.0,261.0,283.0,False,HARD,55.0,False,Aston Martin,0 days 03:56:17.804000,2022-05-29 15:57:17.825,1,14.0,False,,False,True,22.3,65.0,1003.4,False,29.1,173,1.1
0 days 03:58:54.181000,STR,18,0 days 00:01:18.281000,62.0,5.0,,,0 days 00:00:20.655000,0 days 00:00:36.755000,0 days 00:00:20.871000,0 days 03:57:56.578000,0 days 03:58:33.333000,0 days 03:58:54.204000,191.0,186.0,262.0,283.0,False,HARD,56.0,False,Aston Martin,0 days 03:57:35.900000,2022-05-29 15:58:35.921,1,14.0,False,,False,True,22.2,65.0,1003.2,False,29.1,0,0.8
0 days 04:00:12.592000,STR,18,0 days 00:01:18.411000,63.0,5.0,,,0 days 00:00:20.651000,0 days 00:00:36.869000,0 days 00:00:20.891000,0 days 03:59:14.855000,0 days 03:59:51.724000,0 days 04:00:12.615000,192.0,183.0,262.0,280.0,False,HARD,57.0,False,Aston Martin,0 days 03:58:54.181000,2022-05-29 15:59:54.202,1,14.0,False,,False,True,22.2,66.0,1003.2,False,28.9,40,0.5
0 days 02:12:42.633000,MAG,20,0 days 00:01:45.374000,4.0,2.0,,,0 days 00:00:28.083000,0 days 00:00:49.127000,0 days 00:00:28.164000,0 days 02:11:25.384000,0 days 02:12:14.511000,0 days 02:12:42.675000,127.0,130.0,238.0,221.0,True,WET,4.0,True,Haas F1 Team,0 days 02:10:57.259000,2022-05-29 14:11:57.280,1,13.0,False,,False,True,21.3,84.0,1003.0,False,28.8,358,1.1
0 days 02:14:26.629000,MAG,20,0 days 00:01:43.996000,5.0,2.0,,,0 days 00:00:27.835000,0 days 00:00:48.308000,0 days 00:00:27.853000,0 days 02:13:10.510000,0 days 02:13:58.818000,0 days 02:14:26.671000,124.0,133.0,240.0,231.0,True,WET,5.0,True,Haas F1 Team,0 days 02:12:42.633000,2022-05-29 14:13:42.654,1,13.0,False,,False,True,21.5,83.0,1003.0,False,28.5,12,0.6
0 days 02:16:10.881000,MAG,20,0 days 00:01:44.252000,6.0,2.0,,,0 days 00:00:27.913000,0 days 00:00:48.346000,0 days 00:00:27.993000,0 days 02:14:54.584000,0 days 02:15:42.930000,0 days 02:16:10.923000,130.0,135.0,242.0,237.0,False,WET,6.0,True,Haas F1 Team,0 days 02:14:26.629000,2022-05-29 14:15:26.650,12,11.0,False,,False,True,21.5,82.0,1003.0,False,28.4,298,0.6
0 days 02:34:04.431000,MAG,20,0 days 00:01:35.034000,17.0,2.0,,,0 days 00:00:25.597000,0 days 00:00:43.469000,0 days 00:00:25.968000,0 days 02:32:55.036000,0 days 02:33:38.505000,0 days 02:34:04.473000,163.0,146.0,248.0,272.0,False,WET,17.0,True,Haas F1 Team,0 days 02:32:29.397000,2022-05-29 14:33:29.418,12,11.0,False,,False,True,22.1,76.0,1003.2,False,26.9,0,0.8
0 days 02:12:41.342000,TSU,22,0 days 00:01:45.664000,4.0,2.0,,,0 days 00:00:28.226000,0 days 00:00:48.968000,0 days 00:00:28.470000,0 days 02:11:23.904000,0 days 02:12:12.872000,0 days 02:12:41.342000,135.0,129.0,238.0,218.0,True,INTERMEDIATE,4.0,True,AlphaTauri,0 days 02:10:55.678000,2022-05-29 14:11:55.699,1,11.0,False,,False,True,21.3,84.0,1003.0,False,28.8,358,1.1
0 days 02:14:25.283000,TSU,22,0 days 00:01:43.941000,5.0,2.0,,,0 days 00:00:27.621000,0 days 00:00:48.318000,0 days 00:00:28.002000,0 days 02:13:08.963000,0 days 02:13:57.281000,0 days 02:14:25.283000,137.0,130.0,241.0,224.0,True,INTERMEDIATE,5.0,True,AlphaTauri,0 days 02:12:41.342000,2022-05-29 14:13:41.363,1,11.0,False,,False,True,21.5,83.0,1003.0,False,28.5,12,0.6
0 days 02:34:22.589000,TSU,22,0 days 00:01:35.165000,17.0,3.0,,,0 days 00:00:25.606000,0 days 00:00:43.572000,0 days 00:00:25.987000,0 days 02:33:13.030000,0 days 02:33:56.602000,0 days 02:34:22.589000,152.0,147.0,249.0,244.0,True,HARD,11.0,True,AlphaTauri,0 days 02:32:47.424000,2022-05-29 14:33:47.445,12,17.0,False,,False,True,22.1,76.0,1003.2,False,26.9,0,0.8
0 days 03:17:31.300000,TSU,22,0 days 00:01:24.813000,31.0,4.0,,,0 days 00:00:22.800000,0 days 00:00:38.842000,0 days 00:00:23.171000,0 days 03:16:29.287000,0 days 03:17:08.129000,0 days 03:17:31.300000,172.0,169.0,239.0,265.0,False,MEDIUM,2.0,True,AlphaTauri,0 days 03:16:06.487000,2022-05-29 15:17:06.508,1,15.0,False,,False,True,21.9,73.0,1003.2,False,28.0,0,0.3
0 days 03:19:08.025000,TSU,22,0 days 00:01:36.725000,32.0,4.0,,,0 days 00:00:22.352000,0 days 00:00:50.609000,0 days 00:00:23.764000,0 days 03:17:53.652000,0 days 03:18:44.261000,0 days 03:19:08.025000,139.0,166.0,258.0,227.0,False,MEDIUM,3.0,True,AlphaTauri,0 days 03:17:31.300000,2022-05-29 15:18:31.321,1,15.0,False,,False,True,21.9,74.0,1003.2,False,28.0,323,0.6
0 days 03:20:32.319000,TSU,22,0 days 00:01:24.294000,33.0,4.0,,,0 days 00:00:22.275000,0 days 00:00:38.987000,0 days 00:00:23.032000,0 days 03:19:30.300000,0 days 03:20:09.287000,0 days 03:20:32.319000,163.0,169.0,260.0,274.0,False,MEDIUM,4.0,True,AlphaTauri,0 days 03:19:08.025000,2022-05-29 15:20:08.046,1,15.0,False,,False,True,21.9,73.0,1003.2,False,28.5,0,0.6
0 days 03:21:54.893000,TSU,22,0 days 00:01:22.574000,34.0,4.0,,,0 days 00:00:22.249000,0 days 00:00:38.216000,0 days 00:00:22.109000,0 days 03:20:54.568000,0 days 03:21:32.784000,0 days 03:21:54.893000,,175.0,260.0,275.0,True,MEDIUM,5.0,True,AlphaTauri,0 days 03:20:32.319000,2022-05-29 15:21:32.340,1,15.0,False,,False,True,22.0,73.0,1003.2,False,28.6,186,0.4
